,date,country_code,0
43,20200402,GB,"{0: 'Eddie Large', 1: 'Adam Schlesinger', 2: 'National Theatre Live', 3: 'Fred Sirieix', 4: 'Bernie Ecclestone', 5: 'Matt Hancock', 6: 'Clap for NHS', 7: 'Virtual Grand National', 8: 'Face masks', 9: 'Asda opening times', 10: 'Labour leadership', 11: 'Face mask', 12: 'Nightingale Hospital', 13: 'Virgin Atlantic', 14: ""McDonald's reopening"", 15: 'Dynamo', 16: 'Muscle Gotti', 17: 'Autism Awareness Day', 18: 'Face masks Amazon', 19: 'Wayne Bridge'}"
44,20200402,IE,"{0: 'Adam Schlesinger', 1: 'Eddie Large', 2: 'Bernie Ecclestone', 3: 'Leaving Cert', 4: 'World Autism Day 2020', 5: 'Michael D Higgins', 6: 'Junior Cert', 7: 'Brendan Gleeson', 8: 'Rachael Gorry', 9: 'Harry Potter at Home', 10: 'Carol Vorderman', 11: 'Aldi opening times', 12: 'Dr Mike Ryan', 13: 'UFC 249', 14: 'What is 5G', 15: 'SNA', 16: 'Maja'}"
45,20200402,NZ,"{0: 'Bauer Media', 1: 'Adam Schlesinger', 2: 'FE Investments', 3: 'Mike Bush', 4: 'Harry Potter at Home', 5: 'Steph McGovern', 6: 'Chris Hemsworth', 7: 'Asymptomatic'}"
46,20200402,US,"{0: 'Stimulus checks', 1: '3M', 2: 'Draper James', 3: 'Jared Kushner', 4: 'Luckin Coffee', 5: 'Autism Awareness Day', 6: 'Ali Wentworth', 7: 'Resident Evil 3', 8: 'Ryan Reynolds', 9: 'Jo-Ann fabric masks', 10: 'Joe Exotic coronavirus', 11: 'Last of Us 2', 12: 'Chanel Rion', 13: 'LaMelo Ball', 14: 'Ed Farmer', 15: 'Dolly Parton', 16: 'Keeping Up With The Kardashians', 17: 'Zac Efron', 18: 'Gretchen Whitmer', 19: 'Candace Owens'}"
47,20200402,ZA,"{0: 'Coronavirus tips', 1: 'Zwelinzima Vavi', 2: 'Barack Obama', 3: 'Covid-19 news', 4: 'Cassper Nyovest Amademoni', 5: 'Premier League', 6: 'Coronavirus treatments', 7: 'Ram Navami', 8: 'Zoom meetings', 9: 'Adam Schlesinger'}"
48,20200403,AU,"{0: 'Coronavirus', 1: 'Coronavirus Tips', 2: 'Ivermectin', 3: 'Money Heist', 4: 'LaMelo Ball', 5: 'Viraclean', 6: 'Denise Richards', 7: 'Aldi opening times', 8: 'Amber Heard', 9: 'Eddie Murphy', 10: 'Ruby Princess cruises', 11: 'Resident Evil 3', 12: 'Dolly Parton', 13: 'Bernie Ecclestone', 14: 'Zac Efron', 15: 'Eddie Large', 16: '5G', 17: 'Tracks', 18: 'HBO', 19: 'Bruce Dawe'}"
49,20200403,GB,"{0: 'Bill Withers', 1: 'Virtual Grand National', 2: 'Grand National', 3: 'Grand National 2020', 4: 'Debenhams', 5: 'Logan Williams', 6: 'Kate Garraway news', 7: 'Money Heist', 8: 'Andrew Lloyd Webber', 9: 'Valorant', 10: 'Four Kids And It', 11: 'Ofqual', 12: 'Dominos pizza', 13: 'Outer Wilds', 14: 'Resident Evil 3', 15: 'Jonathan Van-Tam', 16: 'Easter Sunday', 17: 'Areema Nasreen', 18: ""Aimee O'Rourke"", 19: 'Have I Got News For You'}"
50,20200403,IE,"{0: 'Coronavirus', 1: 'Bill Withers', 2: 'Virtual Grand National', 3: 'Ronan Keating', 4: 'Gavin James', 5: 'EuroMillions results', 6: 'BCG vaccine', 7: 'Vitamin D', 8: 'Logan Williams', 9: 'Laura Whitmore', 10: 'Money Heist', 11: 'Tim Robinson', 12: 'Valorant', 13: 'Elton John', 14: 'Alan Kelly', 15: 'Cameron Blair', 16: 'Niall Horan', 17: 'Captain Crozier', 18: 'Jason Momoa', 19: 'EuroMillions results'}"
51,20200403,NZ,"{0: 'KMart nz', 1: 'Kmart', 2: 'David Clark', 3: 'Money Heist', 4: 'Eric Verdonk', 5: 'Gumboot Friday', 6: '6ix9ine', 7: 'Amber Heard', 8: 'LaMelo Ball'}"
52,20200403,US,"{0: 'Coronavirus tips', 1: 'Bill Withers', 2: 'Face mask', 3: 'Earthquake', 4: 'Logan Williams', 5: 'Paycheck Protection Program', 6: 'Kathleen Kennedy Townsend', 7: 'Onward', 8: 'HBO', 9: 'VALORANT', 10: 'Captain Crozier', 11: 'Brooke Baldwin', 12: 'Playboi Carti', 13: 'Money Heist', 14: 'Cloth masks for sale', 15: 'Jessica Alba', 16: 'Coffee and Kareem', 17: 'Val Kilmer', 18: 'Tom Holland', 19: 'Ivermectin'}"
53,20200403,ZA,"{0: 'Bill Withers', 1: 'Money Heist season 4', 2: 'Constand Viljoen', 3: 'St Augustine hospital', 4: 'Ronald Lamola', 5: 'Autism', 6: 'Adam Housley', 7: 'Coronavirus South Africa cigarette', 8: 'Glenwood'}"
54,20200404,AU,"{0: 'Daylight savings', 1: 'Bill Withers', 2: 'Logan Williams', 3: 'WrestleMania 36', 4: 'Valorant', 5: 'Andrew Jack', 6: 'Pink', 7: 'Chris Hemsworth', 8: 'Katy Perry', 9: 'Keir Starmer', 10: 'Mark McGowan', 11: 'Coffee and Kareem', 12: 'Sergio Rossi', 13: 'Halle Berry', 14: 'Captain Crozier', 15: 'Money Heist season 5', 16: 'Playboi Carti', 17: 'Corona beer', 18: 'Tales from the Loop', 19: 'Bom radar Brisbane'}"
55,20200404,GB,"{0: 'Coronavirus tips', 1: 'Keir Starmer', 2: 'WrestleMania', 3: 'Labour leadership', 4: 'Grand National 2020 runners', 5: 'Watford General Hospital', 6: 'Paddy Power', 7: 'Jacqueline Wilson', 8: 'Cath Kidston', 9: 'Amanda Holden', 10: 'Orlando Bloom', 11: ""Brendan O'Carroll"", 12: 'Matt Lucas', 13: 'Gavin and Stacey', 14: 'Pink', 15: 'Michael Parr', 16: 'Ivermectin', 17: 'Transparent', 18: 'Coronavirus treatments', 19: 'Captain Crozier'}"
56,20200404,IE,"{0: 'Coronavirus tips', 1: 'Robbie Lawlor', 2: 'WrestleMania 36', 3: 'Mick McCarthy', 4: 'Keir Starmer', 5: 'Paddy Power', 6: ""Fiona O'Carroll"", 7: 'Furlough', 8: 'Matt Lucas', 9: 'Jacqueline Wilson', 10: 'Kathleen Kennedy Townsend', 11: 'Transparent', 12: 'Ivermectin', 13: 'Coffee and Kareem', 14: 'Pink', 15: 'The Script', 16: 'Orlando Bloom', 17: 'Vitamin D supplements', 18: 'ITV', 19: 'Four Kids And It'}"
57,20200404,NZ,"{0: 'Coronavirus', 1: 'Coronavirus tips', 2: 'Coronavirus prevention', 3: 'Bill Withers', 4: 'Valorant', 5: 'Covid-19 nz govt', 6: 'Logan Williams', 7: 'Andrew Jack', 8: 'Spotlight', 9: 'Little Women', 10: 'Ivermectin', 11: 'Billy Connolly', 12: 'Coffee and Kareem', 13: 'Sweden and Covid'}"
58,20200404,US,"{0: 'WrestleMania 36', 1: 'Palm Sunday', 2: 'Yaya Mayweather', 3: 'Charles Lieber', 4: 'Shark', 5: 'Orlando Bloom', 6: 'Pink', 7: 'Lds General Conference 2020', 8: '5G tower radiation', 9: 'Kevin Garnett', 10: 'Louis C.K', 11: 'Joe Rogan', 12: 'Ric Flair', 13: 'Robert Downey Jr', 14: 'Missouri stay-at-home order'}"
