,date,formattedDate,country_code,trendingSearches_formattedTraffic,trendingSearches_title_query
1510,20200413,"Monday, 13 April 2020",US,200K+,Dune
1511,20200413,"Monday, 13 April 2020",US,200K+,George Stephanopoulos
1512,20200413,"Monday, 13 April 2020",US,200K+,DSW
1513,20200413,"Monday, 13 April 2020",US,200K+,Rick May
1514,20200413,"Monday, 13 April 2020",US,200K+,Bernie Sanders
1515,20200413,"Monday, 13 April 2020",US,100K+,Kenny Rogers
1516,20200413,"Monday, 13 April 2020",US,100K+,Chattanooga tornado
1517,20200413,"Monday, 13 April 2020",US,100K+,Where's my stimulus check 2020
1518,20200413,"Monday, 13 April 2020",US,100K+,Michigan unemployment
1519,20200414,"Tuesday, 14 April 2020",US,500K+,Stimulus Check Calculator
1520,20200414,"Tuesday, 14 April 2020",US,500K+,WHO
1521,20200414,"Tuesday, 14 April 2020",US,200K+,Hank Steinbrenner
1522,20200414,"Tuesday, 14 April 2020",US,200K+,Christopher Lloyd
1523,20200414,"Tuesday, 14 April 2020",US,200K+,Gavin Newsom
1524,20200414,"Tuesday, 14 April 2020",US,200K+,Earthquake Utah
1525,20200414,"Tuesday, 14 April 2020",US,100K+,iPhone
1526,20200414,"Tuesday, 14 April 2020",US,100K+,Gwen Stefani
1527,20200414,"Tuesday, 14 April 2020",US,100K+,Gretchen Whitmer
1528,20200414,"Tuesday, 14 April 2020",US,100K+,Jimmy Webb
1529,20200414,"Tuesday, 14 April 2020",US,100K+,Playboi Carti
1530,20200414,"Tuesday, 14 April 2020",US,100K+,Mutiny on the Bounty
1531,20200414,"Tuesday, 14 April 2020",US,50K+,Brad Pitt
1532,20200414,"Tuesday, 14 April 2020",US,50K+,How to make a face mask
1533,20200414,"Tuesday, 14 April 2020",US,50K+,Kyle Larson video
1534,20200414,"Tuesday, 14 April 2020",US,50K+,Kara Keough
1535,20200414,"Tuesday, 14 April 2020",US,50K+,Chris D'Elia
1536,20200414,"Tuesday, 14 April 2020",US,50K+,New Amsterdam
1537,20200414,"Tuesday, 14 April 2020",US,50K+,Stacey Abrams
1538,20200414,"Tuesday, 14 April 2020",US,50K+,John Conway
1539,20200415,"Wednesday, 15 April 2020",US,10M+,IRS stimulus check portal
1540,20200415,"Wednesday, 15 April 2020",US,1M+,iPhone SE
1541,20200415,"Wednesday, 15 April 2020",US,500K+,Michigan protest
1542,20200415,"Wednesday, 15 April 2020",US,500K+,U.S. Bank
1543,20200415,"Wednesday, 15 April 2020",US,500K+,Brandi Glanville
1544,20200415,"Wednesday, 15 April 2020",US,200K+,Odell Beckham Jr
1545,20200415,"Wednesday, 15 April 2020",US,200K+,Mrs. America
1546,20200415,"Wednesday, 15 April 2020",US,200K+,Michael Jordan
1547,20200415,"Wednesday, 15 April 2020",US,200K+,Outer Banks Netflix
1548,20200415,"Wednesday, 15 April 2020",US,200K+,PNC
1549,20200415,"Wednesday, 15 April 2020",US,100K+,WWE
1550,20200415,"Wednesday, 15 April 2020",US,100K+,Vince McMahon
1551,20200415,"Wednesday, 15 April 2020",US,100K+,Chris Cuomo wife
1552,20200415,"Wednesday, 15 April 2020",US,100K+,Fifth Third Bank
1553,20200415,"Wednesday, 15 April 2020",US,100K+,All In Challenge
1554,20200415,"Wednesday, 15 April 2020",US,100K+,Roy Halladay
1555,20200415,"Wednesday, 15 April 2020",US,100K+,"2,000 a month stimulus"
1556,20200415,"Wednesday, 15 April 2020",US,100K+,Amy Schumer
1557,20200415,"Wednesday, 15 April 2020",US,50K+,Jackie Robinson
1558,20200415,"Wednesday, 15 April 2020",US,50K+,Nikki Glaser
1559,20200416,"Thursday, 16 April 2020",US,1M+,Brian Dennehy
1560,20200416,"Thursday, 16 April 2020",US,1M+,Remdesivir
1561,20200416,"Thursday, 16 April 2020",US,200K+,Disney Singalong
1562,20200416,"Thursday, 16 April 2020",US,200K+,Howard Finkel
1563,20200416,"Thursday, 16 April 2020",US,200K+,Coronavirus stats
1564,20200416,"Thursday, 16 April 2020",US,200K+,Dr. Phil
1565,20200416,"Thursday, 16 April 2020",US,100K+,Von Miller
1566,20200416,"Thursday, 16 April 2020",US,100K+,Trump briefing today
1567,20200416,"Thursday, 16 April 2020",US,100K+,Jalen Green
1568,20200416,"Thursday, 16 April 2020",US,100K+,Wisconsin stay-at-home order
1569,20200416,"Thursday, 16 April 2020",US,100K+,PPP
1570,20200416,"Thursday, 16 April 2020",US,100K+,Us map
1571,20200416,"Thursday, 16 April 2020",US,100K+,Luke Evans
1572,20200416,"Thursday, 16 April 2020",US,50K+,Keiji Fujiwara
1573,20200416,"Thursday, 16 April 2020",US,50K+,Chadwick Boseman
1574,20200416,"Thursday, 16 April 2020",US,50K+,Thomas Rhett
1575,20200416,"Thursday, 16 April 2020",US,50K+,Selena Quintanilla
1576,20200416,"Thursday, 16 April 2020",US,50K+,Utah earthquake
1577,20200416,"Thursday, 16 April 2020",US,50K+,Selena
1578,20200416,"Thursday, 16 April 2020",US,50K+,Al Capone
1579,20200417,"Friday, 17 April 2020",US,500K+,Kenya Barris
1580,20200417,"Friday, 17 April 2020",US,500K+,One World: Together At Home
1581,20200417,"Friday, 17 April 2020",US,500K+,IRS stimulus check 2020
1582,20200417,"Friday, 17 April 2020",US,200K+,DoorDash
1583,20200417,"Friday, 17 April 2020",US,200K+,Florida beaches reopen
1584,20200417,"Friday, 17 April 2020",US,200K+,Fiona Apple
1585,20200417,"Friday, 17 April 2020",US,200K+,"Too Hot to Handle, Netflix cast"
1586,20200417,"Friday, 17 April 2020",US,200K+,WNBA Draft
1587,20200417,"Friday, 17 April 2020",US,200K+,Trump Twitter
1588,20200417,"Friday, 17 April 2020",US,200K+,Siegfried and Roy
1589,20200417,"Friday, 17 April 2020",US,100K+,Salute Deadpool's pants
1590,20200417,"Friday, 17 April 2020",US,100K+,Phantom of the Opera
1591,20200417,"Friday, 17 April 2020",US,100K+,iPhone SE 2020
1592,20200417,"Friday, 17 April 2020",US,100K+,Demi Lovato
1593,20200417,"Friday, 17 April 2020",US,100K+,DaBaby
1594,20200417,"Friday, 17 April 2020",US,50K+,Sam Heughan
1595,20200417,"Friday, 17 April 2020",US,50K+,Wonderlic test
1596,20200417,"Friday, 17 April 2020",US,50K+,Carrollton High School
1597,20200417,"Friday, 17 April 2020",US,50K+,Michael Cohen
1598,20200417,"Friday, 17 April 2020",US,50K+,Steve Cash
1599,20200418,"Saturday, 18 April 2020",US,2M+,Eddie Vedder
1600,20200418,"Saturday, 18 April 2020",US,200K+,Nick Cordero
1601,20200418,"Saturday, 18 April 2020",US,200K+,Teddy Riley
1602,20200418,"Saturday, 18 April 2020",US,200K+,Stevie Wonder
1603,20200418,"Saturday, 18 April 2020",US,200K+,Shawn Mendes
1604,20200418,"Saturday, 18 April 2020",US,100K+,Keith Urban
1605,20200418,"Saturday, 18 April 2020",US,100K+,Maluma
1606,20200418,"Saturday, 18 April 2020",US,100K+,Sam Smith
1607,20200418,"Saturday, 18 April 2020",US,100K+,Waco
1608,20200418,"Saturday, 18 April 2020",US,100K+,David Koresh
1609,20200418,"Saturday, 18 April 2020",US,100K+,Billie Joe Armstrong
1610,20200418,"Saturday, 18 April 2020",US,100K+,Ranjit Chowdhry
1611,20200418,"Saturday, 18 April 2020",US,100K+,Kacey Musgraves
1612,20200418,"Saturday, 18 April 2020",US,100K+,Charlie Watts
1613,20200418,"Saturday, 18 April 2020",US,100K+,The Clark Sisters
1614,20200418,"Saturday, 18 April 2020",US,50K+,Thunderbirds flyover
1615,20200418,"Saturday, 18 April 2020",US,50K+,John Legend
1616,20200418,"Saturday, 18 April 2020",US,50K+,Jennifer Lopez
1617,20200418,"Saturday, 18 April 2020",US,50K+,Donald Trump Twitter
1618,20200418,"Saturday, 18 April 2020",US,50K+,Priyanka Chopra
1619,20200419,"Sunday, 19 April 2020",US,10M+,Coronavirus tips
1620,20200419,"Sunday, 19 April 2020",US,5M+,The Last Dance
1621,20200419,"Sunday, 19 April 2020",US,500K+,Nova Scotia
1622,20200419,"Sunday, 19 April 2020",US,200K+,Neiman Marcus
1623,20200419,"Sunday, 19 April 2020",US,200K+,Irs.gov stimulus
1624,20200419,"Sunday, 19 April 2020",US,100K+,Peter Beard
1625,20200419,"Sunday, 19 April 2020",US,100K+,Washington state unemployment
1626,20200419,"Sunday, 19 April 2020",US,100K+,Bill Gates
1627,20200419,"Sunday, 19 April 2020",US,100K+,Timothy McVeigh
1628,20200419,"Sunday, 19 April 2020",US,100K+,Brooke Baldwin
1629,20200419,"Sunday, 19 April 2020",US,50K+,Idris Elba
1630,20200419,"Sunday, 19 April 2020",US,50K+,Randy Newman
1631,20200419,"Sunday, 19 April 2020",US,50K+,Indiana unemployment
1632,20200419,"Sunday, 19 April 2020",US,50K+,Rachel McAdams
1633,20200419,"Sunday, 19 April 2020",US,50K+,Freddie Mercury
1634,20200419,"Sunday, 19 April 2020",US,20K+,Real Housewives of Atlanta
1635,20200419,"Sunday, 19 April 2020",US,20K+,Sheryl Crow
1636,20200419,"Sunday, 19 April 2020",US,20K+,Leonard Fournette
1637,20200419,"Sunday, 19 April 2020",US,20K+,Too Hot Too Handle
1638,20200419,"Sunday, 19 April 2020",US,20K+,Michelle Obama
1639,20200420,"Monday, 20 April 2020",US,2M+,Kim Jong Un
1640,20200420,"Monday, 20 April 2020",US,2M+,Oil prices
1641,20200420,"Monday, 20 April 2020",US,500K+,Georgia coronavirus
1642,20200420,"Monday, 20 April 2020",US,200K+,Earth Day 2020
1643,20200420,"Monday, 20 April 2020",US,200K+,Travis Scott
1644,20200420,"Monday, 20 April 2020",US,200K+,Earth Day
1645,20200420,"Monday, 20 April 2020",US,200K+,Shake Shack
1646,20200420,"Monday, 20 April 2020",US,200K+,Immigration
1647,20200420,"Monday, 20 April 2020",US,200K+,Bill Clinton Swag
1648,20200420,"Monday, 20 April 2020",US,100K+,Gas prices
1649,20200420,"Monday, 20 April 2020",US,100K+,Ashley Mattingly
1650,20200420,"Monday, 20 April 2020",US,100K+,XOM
1651,20200420,"Monday, 20 April 2020",US,100K+,USO
1652,20200420,"Monday, 20 April 2020",US,100K+,When is Earth Day
1653,20200420,"Monday, 20 April 2020",US,100K+,Live crude oil price in dollar
1654,20200420,"Monday, 20 April 2020",US,100K+,Gene Deitch
1655,20200420,"Monday, 20 April 2020",US,100K+,Tom Lester
1656,20200420,"Monday, 20 April 2020",US,100K+,Midnight Gospel
1657,20200420,"Monday, 20 April 2020",US,100K+,Dan Crenshaw Bill Maher
1658,20200420,"Monday, 20 April 2020",US,50K+,Happy 4/20
1659,20200421,"Tuesday, 21 April 2020",US,2M+,Rob Gronkowski
1660,20200421,"Tuesday, 21 April 2020",US,500K+,Prince
1661,20200421,"Tuesday, 21 April 2020",US,500K+,Meteor shower 2020
1662,20200421,"Tuesday, 21 April 2020",US,500K+,IRS stimulus payments
1663,20200421,"Tuesday, 21 April 2020",US,200K+,Netflix stock
1664,20200421,"Tuesday, 21 April 2020",US,200K+,Derek Jones
1665,20200421,"Tuesday, 21 April 2020",US,200K+,Bill Clinton holding albums
1666,20200421,"Tuesday, 21 April 2020",US,100K+,Kylie Jenner
1667,20200421,"Tuesday, 21 April 2020",US,100K+,Val Kilmer
1668,20200421,"Tuesday, 21 April 2020",US,100K+,Pulse oximeter
1669,20200421,"Tuesday, 21 April 2020",US,100K+,Snap stock
1670,20200421,"Tuesday, 21 April 2020",US,100K+,Queen Elizabeth
1671,20200421,"Tuesday, 21 April 2020",US,100K+,Babyface
1672,20200421,"Tuesday, 21 April 2020",US,100K+,Chargers new uniforms
1673,20200421,"Tuesday, 21 April 2020",US,100K+,COVID toes
1674,20200421,"Tuesday, 21 April 2020",US,100K+,Maya Hawke
1675,20200421,"Tuesday, 21 April 2020",US,100K+,Joshua Jackson
1676,20200421,"Tuesday, 21 April 2020",US,100K+,Stanley Tucci
1677,20200421,"Tuesday, 21 April 2020",US,100K+,When is Mother's Day
1678,20200421,"Tuesday, 21 April 2020",US,50K+,CDC coronavirus
1679,20200422,"Wednesday, 22 April 2020",US,2M+,Earth Day
1680,20200422,"Wednesday, 22 April 2020",US,1M+,Earthquake
1681,20200422,"Wednesday, 22 April 2020",US,200K+,Little Fires Everywhere
1682,20200422,"Wednesday, 22 April 2020",US,100K+,Percy Harvin
1683,20200422,"Wednesday, 22 April 2020",US,100K+,Bruce Willis
1684,20200422,"Wednesday, 22 April 2020",US,100K+,Honey Boo Boo
1685,20200422,"Wednesday, 22 April 2020",US,100K+,Carolyn Goodman
1686,20200422,"Wednesday, 22 April 2020",US,50K+,Empire
1687,20200422,"Wednesday, 22 April 2020",US,50K+,Earth Day activities for kids
1688,20200422,"Wednesday, 22 April 2020",US,50K+,Halle Berry
1689,20200422,"Wednesday, 22 April 2020",US,50K+,Harvard
1690,20200422,"Wednesday, 22 April 2020",US,50K+,French Montana
1691,20200422,"Wednesday, 22 April 2020",US,20K+,Anne Burrell
1692,20200422,"Wednesday, 22 April 2020",US,20K+,Pat Tillman
1693,20200422,"Wednesday, 22 April 2020",US,20K+,Tony Gonzalez
1694,20200422,"Wednesday, 22 April 2020",US,20K+,Jeffrey Dean Morgan
1695,20200422,"Wednesday, 22 April 2020",US,20K+,Iran
1696,20200422,"Wednesday, 22 April 2020",US,20K+,Kate Hudson
1697,20200422,"Wednesday, 22 April 2020",US,20K+,Antonio Brown
1698,20200422,"Wednesday, 22 April 2020",US,20K+,Shirley Knight
1699,20200325,"Wednesday, 25 March 2020",ZA,200K+,Coronavirus
1700,20200325,"Wednesday, 25 March 2020",ZA,100K+,Credo Mutwa
1701,20200325,"Wednesday, 25 March 2020",ZA,50K+,Prince Charles
1702,20200325,"Wednesday, 25 March 2020",ZA,50K+,Bheki Cele
1703,20200325,"Wednesday, 25 March 2020",ZA,20K+,Chicken Licken
1704,20200325,"Wednesday, 25 March 2020",ZA,20K+,Fikile Mbalula
1705,20200325,"Wednesday, 25 March 2020",ZA,10K+,COVID-19 map
1706,20200325,"Wednesday, 25 March 2020",ZA,10K+,Sa coronavirus. co.za
1707,20200325,"Wednesday, 25 March 2020",ZA,5K+,Sacoronavirus.co.za
1708,20200325,"Wednesday, 25 March 2020",ZA,5K+,Credo Mutwa prophecies
1709,20200325,"Wednesday, 25 March 2020",ZA,2K+,Takealot lockdown
1710,20200326,"Thursday, 26 March 2020",ZA,50K+,South Africa coronavirus Update
1711,20200326,"Thursday, 26 March 2020",ZA,50K+,Nasty C
1712,20200326,"Thursday, 26 March 2020",ZA,20K+,Angus Buchan
1713,20200326,"Thursday, 26 March 2020",ZA,20K+,Bizportal
1714,20200326,"Thursday, 26 March 2020",ZA,20K+,McDonald's
1715,20200326,"Thursday, 26 March 2020",ZA,20K+,Edcon
1716,20200326,"Thursday, 26 March 2020",ZA,10K+,My Secret Terrius
1717,20200326,"Thursday, 26 March 2020",ZA,10K+,Burger King
1718,20200326,"Thursday, 26 March 2020",ZA,5K+,Www.bizportal.gov.za
1719,20200326,"Thursday, 26 March 2020",ZA,5K+,Coronavirus stats South Africa
1720,20200326,"Thursday, 26 March 2020",ZA,2K+,Prince Harry
1721,20200327,"Friday, 27 March 2020",ZA,50K+,Boris Johnson
1722,20200327,"Friday, 27 March 2020",ZA,20K+,Italy lockdown
1723,20200327,"Friday, 27 March 2020",ZA,20K+,Kenneth Meshoe
1724,20200327,"Friday, 27 March 2020",ZA,20K+,TB Joshua
1725,20200327,"Friday, 27 March 2020",ZA,20K+,Contagion
1726,20200327,"Friday, 27 March 2020",ZA,20K+,Is coronavirus airborne
1727,20200327,"Friday, 27 March 2020",ZA,20K+,Madeleine van Wyk
1728,20200327,"Friday, 27 March 2020",ZA,10K+,Huawei P40
1729,20200327,"Friday, 27 March 2020",ZA,10K+,Joyner Lucas ADHD
1730,20200327,"Friday, 27 March 2020",ZA,10K+,PartyNextDoor
1731,20200327,"Friday, 27 March 2020",ZA,10K+,Moody's South Africa
1732,20200327,"Friday, 27 March 2020",ZA,10K+,Mark Blum
1733,20200327,"Friday, 27 March 2020",ZA,5K+,Usa coronavirus
1734,20200327,"Friday, 27 March 2020",ZA,5K+,Ozark
1735,20200327,"Friday, 27 March 2020",ZA,5K+,Abdelhak Nouri
1736,20200327,"Friday, 27 March 2020",ZA,5K+,Coronavirus airborne
1737,20200327,"Friday, 27 March 2020",ZA,5K+,"Is COVID-19, airborne"
1738,20200328,"Saturday, 28 March 2020",ZA,100K+,Lion
1739,20200328,"Saturday, 28 March 2020",ZA,100K+,Tiger
1740,20200328,"Saturday, 28 March 2020",ZA,50K+,Patrice Motsepe
1741,20200328,"Saturday, 28 March 2020",ZA,50K+,Shark
1742,20200328,"Saturday, 28 March 2020",ZA,20K+,Tiger View in 3D
1743,20200328,"Saturday, 28 March 2020",ZA,20K+,Dog
1744,20200328,"Saturday, 28 March 2020",ZA,20K+,Elephant
1745,20200328,"Saturday, 28 March 2020",ZA,20K+,Snake
1746,20200328,"Saturday, 28 March 2020",ZA,20K+,Horse
1747,20200328,"Saturday, 28 March 2020",ZA,20K+,Cat
1748,20200328,"Saturday, 28 March 2020",ZA,20K+,Wolf
1749,20200328,"Saturday, 28 March 2020",ZA,20K+,Bear
1750,20200328,"Saturday, 28 March 2020",ZA,20K+,Moody's South Africa
1751,20200328,"Saturday, 28 March 2020",ZA,10K+,Panda
1752,20200328,"Saturday, 28 March 2020",ZA,10K+,Woolworths online shopping
1753,20200328,"Saturday, 28 March 2020",ZA,10K+,5G
1754,20200328,"Saturday, 28 March 2020",ZA,10K+,Duck
1755,20200328,"Saturday, 28 March 2020",ZA,10K+,Hedgehog
1756,20200328,"Saturday, 28 March 2020",ZA,10K+,Giraffe
1757,20200328,"Saturday, 28 March 2020",ZA,10K+,Monkey
1758,20200329,"Sunday, 29 March 2020",ZA,20K+,Ntsiki Mazwai
1759,20200329,"Sunday, 29 March 2020",ZA,20K+,Covid-19 news
1760,20200329,"Sunday, 29 March 2020",ZA,20K+,Khayelitsha
1761,20200329,"Sunday, 29 March 2020",ZA,20K+,Queen Elizabeth
1762,20200329,"Sunday, 29 March 2020",ZA,20K+,Lion King
1763,20200329,"Sunday, 29 March 2020",ZA,10K+,Covid-19 news
1764,20200329,"Sunday, 29 March 2020",ZA,10K+,John Callahan
1765,20200329,"Sunday, 29 March 2020",ZA,10K+,Pablo Escobar
1766,20200329,"Sunday, 29 March 2020",ZA,5K+,Hola Bon Renaissance
1767,20200329,"Sunday, 29 March 2020",ZA,5K+,What is 5G
1768,20200329,"Sunday, 29 March 2020",ZA,5K+,Spider
1769,20200329,"Sunday, 29 March 2020",ZA,5K+,Donald Glover
1770,20200329,"Sunday, 29 March 2020",ZA,5K+,Bird
1771,20200330,"Monday, 30 March 2020",ZA,50K+,Drake
1772,20200330,"Monday, 30 March 2020",ZA,20K+,Coronavirus tips
1773,20200330,"Monday, 30 March 2020",ZA,20K+,Cyril Ramaphosa news
1774,20200330,"Monday, 30 March 2020",ZA,20K+,Naspers
1775,20200330,"Monday, 30 March 2020",ZA,10K+,Zoom download
1776,20200330,"Monday, 30 March 2020",ZA,10K+,Alibaba
1777,20200330,"Monday, 30 March 2020",ZA,5K+,Little Fires Everywhere
1778,20200330,"Monday, 30 March 2020",ZA,5K+,Durag
1779,20200330,"Monday, 30 March 2020",ZA,5K+,Ramaphosa news Today
1780,20200331,"Tuesday, 31 March 2020",ZA,50K+,April Fool's pranks
1781,20200331,"Tuesday, 31 March 2020",ZA,20K+,Gita Ramjee
1782,20200331,"Tuesday, 31 March 2020",ZA,20K+,Coronavirus deaths in South Africa
1783,20200331,"Tuesday, 31 March 2020",ZA,20K+,Petrol price April 2020
1784,20200331,"Tuesday, 31 March 2020",ZA,20K+,Bill Gates
1785,20200331,"Tuesday, 31 March 2020",ZA,20K+,FNB bank
1786,20200331,"Tuesday, 31 March 2020",ZA,20K+,Prince Charles
1787,20200331,"Tuesday, 31 March 2020",ZA,10K+,Naledi Pandor
1788,20200331,"Tuesday, 31 March 2020",ZA,10K+,Harry Potter
1789,20200331,"Tuesday, 31 March 2020",ZA,5K+,Jack Ma
1790,20200331,"Tuesday, 31 March 2020",ZA,5K+,Sa lockdown extended
1791,20200331,"Tuesday, 31 March 2020",ZA,5K+,Louis Wilsenach
1792,20200401,"Wednesday, 1 April 2020",ZA,20K+,Doctor Khumalo
1793,20200401,"Wednesday, 1 April 2020",ZA,20K+,Mary Oppenheimer
1794,20200401,"Wednesday, 1 April 2020",ZA,10K+,Fikile Mbalula
1795,20200401,"Wednesday, 1 April 2020",ZA,10K+,UCT
1796,20200401,"Wednesday, 1 April 2020",ZA,10K+,Ignatius Jacobs
1797,20200401,"Wednesday, 1 April 2020",ZA,10K+,Nipsey Hussle
1798,20200401,"Wednesday, 1 April 2020",ZA,5K+,Chris Cuomo
1799,20200401,"Wednesday, 1 April 2020",ZA,5K+,Andrew Jack
1800,20200401,"Wednesday, 1 April 2020",ZA,2K+,April
1801,20200402,"Thursday, 2 April 2020",ZA,1M+,Coronavirus tips
1802,20200402,"Thursday, 2 April 2020",ZA,50K+,Zwelinzima Vavi
1803,20200402,"Thursday, 2 April 2020",ZA,20K+,Barack Obama
1804,20200402,"Thursday, 2 April 2020",ZA,20K+,Covid-19 news
1805,20200402,"Thursday, 2 April 2020",ZA,10K+,Cassper Nyovest Amademoni
1806,20200402,"Thursday, 2 April 2020",ZA,10K+,Premier League
1807,20200402,"Thursday, 2 April 2020",ZA,10K+,Coronavirus treatments
1808,20200402,"Thursday, 2 April 2020",ZA,10K+,Ram Navami
1809,20200402,"Thursday, 2 April 2020",ZA,10K+,Zoom meetings
1810,20200402,"Thursday, 2 April 2020",ZA,5K+,Adam Schlesinger
1811,20200403,"Friday, 3 April 2020",ZA,50K+,Bill Withers
1812,20200403,"Friday, 3 April 2020",ZA,50K+,Money Heist season 4
1813,20200403,"Friday, 3 April 2020",ZA,20K+,Constand Viljoen
1814,20200403,"Friday, 3 April 2020",ZA,20K+,St Augustine hospital
1815,20200403,"Friday, 3 April 2020",ZA,10K+,Ronald Lamola
1816,20200403,"Friday, 3 April 2020",ZA,5K+,Autism
1817,20200403,"Friday, 3 April 2020",ZA,5K+,Adam Housley
1818,20200403,"Friday, 3 April 2020",ZA,2K+,Coronavirus South Africa cigarette
1819,20200403,"Friday, 3 April 2020",ZA,2K+,Glenwood
1820,20200404,"Saturday, 4 April 2020",ZA,50K+,Palm Sunday
1821,20200404,"Saturday, 4 April 2020",ZA,20K+,WrestleMania 2020
1822,20200404,"Saturday, 4 April 2020",ZA,20K+,Lockdown house party
1823,20200404,"Saturday, 4 April 2020",ZA,20K+,What is 5G
1824,20200404,"Saturday, 4 April 2020",ZA,20K+,BCG) vaccine
1825,20200404,"Saturday, 4 April 2020",ZA,20K+,Logan Williams
1826,20200404,"Saturday, 4 April 2020",ZA,10K+,News24 today latest
1827,20200404,"Saturday, 4 April 2020",ZA,10K+,DJ Fresh
1828,20200404,"Saturday, 4 April 2020",ZA,10K+,Coffee and Kareem
1829,20200404,"Saturday, 4 April 2020",ZA,10K+,Pink
1830,20200404,"Saturday, 4 April 2020",ZA,5K+,Valorant
1831,20200404,"Saturday, 4 April 2020",ZA,5K+,Money Heist Season 5
1832,20200404,"Saturday, 4 April 2020",ZA,5K+,Transparent
1833,20200405,"Sunday, 5 April 2020",ZA,200K+,Contagion
1834,20200405,"Sunday, 5 April 2020",ZA,20K+,Ramaphosa
1835,20200405,"Sunday, 5 April 2020",ZA,20K+,Lockdown South Africa
1836,20200405,"Sunday, 5 April 2020",ZA,20K+,Bill Gates
1837,20200405,"Sunday, 5 April 2020",ZA,20K+,Brock Lesnar
1838,20200405,"Sunday, 5 April 2020",ZA,20K+,Venom
1839,20200405,"Sunday, 5 April 2020",ZA,20K+,Covid-19 news
1840,20200405,"Sunday, 5 April 2020",ZA,20K+,Jennifer Lopez
1841,20200405,"Sunday, 5 April 2020",ZA,10K+,The Undertaker
1842,20200405,"Sunday, 5 April 2020",ZA,10K+,Roman Reigns
1843,20200405,"Sunday, 5 April 2020",ZA,10K+,Angelina Jolie
1844,20200405,"Sunday, 5 April 2020",ZA,10K+,Hydroxychloroquine
1845,20200405,"Sunday, 5 April 2020",ZA,10K+,Letoya Makhene
1846,20200405,"Sunday, 5 April 2020",ZA,10K+,Contagious
1847,20200405,"Sunday, 5 April 2020",ZA,10K+,Matt Damon
1848,20200405,"Sunday, 5 April 2020",ZA,10K+,Furlough
1849,20200405,"Sunday, 5 April 2020",ZA,5K+,Dr #CharlesLieber
1850,20200405,"Sunday, 5 April 2020",ZA,5K+,Vavi Zwelinzima
1851,20200405,"Sunday, 5 April 2020",ZA,5K+,Palm Sunday pictures
1852,20200405,"Sunday, 5 April 2020",ZA,5K+,Lockdown extension
1853,20200406,"Monday, 6 April 2020",ZA,200K+,Vinolia Mashego
1854,20200406,"Monday, 6 April 2020",ZA,100K+,Boris Johnson
1855,20200406,"Monday, 6 April 2020",ZA,20K+,Pep Guardiola
1856,20200406,"Monday, 6 April 2020",ZA,20K+,Bushiri
1857,20200406,"Monday, 6 April 2020",ZA,20K+,SARS virus
1858,20200406,"Monday, 6 April 2020",ZA,20K+,Adele
1859,20200406,"Monday, 6 April 2020",ZA,10K+,Uber Eats
1860,20200406,"Monday, 6 April 2020",ZA,10K+,Elaine
1861,20200406,"Monday, 6 April 2020",ZA,5K+,What is 5G and how does it work
1862,20200406,"Monday, 6 April 2020",ZA,5K+,Zoom meetings
1863,20200406,"Monday, 6 April 2020",ZA,5K+,Tops
1864,20200406,"Monday, 6 April 2020",ZA,5K+,Business Partners
1865,20200407,"Tuesday, 7 April 2020",ZA,100K+,Stella Ndabeni-Abrahams
1866,20200407,"Tuesday, 7 April 2020",ZA,20K+,Full moon April 2020
1867,20200407,"Tuesday, 7 April 2020",ZA,20K+,Bheki Cele
1868,20200407,"Tuesday, 7 April 2020",ZA,20K+,Hanuman Jayanti
1869,20200407,"Tuesday, 7 April 2020",ZA,20K+,News24 today
1870,20200407,"Tuesday, 7 April 2020",ZA,10K+,Sasol
1871,20200407,"Tuesday, 7 April 2020",ZA,10K+,News24 South Africa
1872,20200407,"Tuesday, 7 April 2020",ZA,10K+,Transparent
1873,20200407,"Tuesday, 7 April 2020",ZA,5K+,David Icke
1874,20200407,"Tuesday, 7 April 2020",ZA,5K+,Valorant
1875,20200407,"Tuesday, 7 April 2020",ZA,5K+,Honor Blackman
1876,20200407,"Tuesday, 7 April 2020",ZA,5K+,Ezra Miller
1877,20200407,"Tuesday, 7 April 2020",ZA,5K+,Stephen Birch
1878,20200408,"Wednesday, 8 April 2020",ZA,500K+,Thank you coronavirus helpers
1879,20200408,"Wednesday, 8 April 2020",ZA,20K+,St Augustine hospital
1880,20200408,"Wednesday, 8 April 2020",ZA,10K+,PS5
1881,20200408,"Wednesday, 8 April 2020",ZA,10K+,Bernie Sanders
1882,20200408,"Wednesday, 8 April 2020",ZA,10K+,BCG vaccine
1883,20200408,"Wednesday, 8 April 2020",ZA,10K+,Passover 2020
1884,20200408,"Wednesday, 8 April 2020",ZA,10K+,PS5 controller
1885,20200408,"Wednesday, 8 April 2020",ZA,5K+,Ronaldinho
1886,20200408,"Wednesday, 8 April 2020",ZA,5K+,Gretel and Hansel
1887,20200408,"Wednesday, 8 April 2020",ZA,5K+,Zoom app meeting
1888,20200408,"Wednesday, 8 April 2020",ZA,5K+,Shab-e-Barat
1889,20200408,"Wednesday, 8 April 2020",ZA,5K+,Tory Lanez
1890,20200408,"Wednesday, 8 April 2020",ZA,5K+,John Prine
1891,20200408,"Wednesday, 8 April 2020",ZA,2K+,Madam and Mercy
1892,20200409,"Thursday, 9 April 2020",ZA,200K+,Cyril Ramaphosa
1893,20200409,"Thursday, 9 April 2020",ZA,100K+,Charles Maja
